Frame,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz
430368,-0.0963335,0.8788173,0.1259473,-0.4500414,-70.164,-3.14,4.962,0.0095944,0.6647374,0.7468037,0.017788,-83.953,-7.145,-51.926,0.6826663,-0.6668736,0.1672231,0.2475534,47.303,4.363,-377.256,0.0454214,0.4498725,-0.8915612,-0.0258896,-178.093,26.903,172.105
430376,-0.0963081,0.8788363,0.1262721,-0.4499187,-70.062,-3.09,4.962,0.0101178,0.6647403,0.7468024,0.0174394,-83.825,-7.07,-51.94,0.6829486,-0.6664261,0.1677556,0.2476197,47.163,4.321,-377.127,0.0456663,0.4497157,-0.8916417,-0.0254069,-178.036,27.226,171.988
430384,-0.0964888,0.8788059,0.1259429,-0.4500316,-69.868,-3.193,4.945,0.0103201,0.6650422,0.7465415,0.0169732,-83.643,-7.085,-51.991,0.6832282,-0.6658864,0.1680231,0.2481184,46.96,4.458,-377.078,0.0459146,0.4491974,-0.8919021,-0.024982,-177.759,27.444,171.938
430392,-0.0967897,0.8786426,0.1265295,-0.4501213,-69.806,-3.233,4.946,0.0102989,0.6652166,0.7463909,0.0167741,-83.602,-7.154,-52.019,0.6833874,-0.6657654,0.1677832,0.2481671,46.99,4.552,-377.095,0.0457266,0.4491253,-0.8919745,-0.0240206,-177.684,27.446,171.955
430400,-0.0958933,0.8784738,0.126779,-0.4505722,-69.915,-3.189,4.926,0.0108262,0.664863,0.7467248,0.0155573,-83.712,-7.315,-52.038,0.6842707,-0.664906,0.1677426,0.2480645,47.046,4.602,-377.169,0.0464839,0.4491865,-0.8919456,-0.0224446,-177.656,27.744,171.909
430408,-0.0955651,0.878495,0.126647,-0.4506377,-69.867,-3.131,4.944,0.0111359,0.6647706,0.7468135,0.0150227,-83.704,-7.253,-52.095,0.6846655,-0.6644271,0.1679292,0.2481322,46.99,4.667,-377.092,0.046727,0.4492391,-0.8919258,-0.0216616,-177.629,27.997,171.811
430416,-0.0958684,0.8784688,0.1266064,-0.4506358,-69.687,-3.176,4.914,0.0111252,0.6651939,0.7464414,0.0147831,-83.525,-7.265,-52.196,0.6847771,-0.6641915,0.1679383,0.2484487,46.868,4.832,-377.007,0.0465223,0.4492595,-0.8919235,-0.0217746,-177.513,28.1,171.841
430424,-0.0961222,0.8782976,0.1271828,-0.4507531,-69.794,-3.267,4.908,0.0107417,0.6650115,0.746609,0.0148089,-83.635,-7.327,-52.219,0.6847392,-0.6644161,0.1673179,0.248371,47.042,4.926,-377.13,0.0462863,0.4496096,-0.8917681,-0.0214105,-177.627,27.839,171.918
430432,-0.0957096,0.8782865,0.127432,-0.4507921,-69.942,-3.215,4.942,0.0107031,0.6643837,0.7471697,0.0147373,-83.792,-7.409,-52.192,0.684827,-0.6645439,0.1669997,0.248001,47.201,4.866,-377.237,0.0462118,0.4502297,-0.8914596,-0.0213894,-177.899,27.652,171.983
430440,-0.0958286,0.8782899,0.1278288,-0.450648,-69.91,-3.155,4.954,0.010563,0.664147,0.7473824,0.01472,-83.805,-7.353,-52.282,0.6848055,-0.6646041,0.1669148,0.2479563,47.186,4.93,-377.191,0.0463428,0.4507173,-0.8911852,-0.0222539,-177.966,27.644,171.972
430448,-0.0962622,0.8783286,0.1276394,-0.4505337,-69.686,-3.12,4.929,0.0103021,0.664364,0.7471917,0.0147972,-83.635,-7.218,-52.384,0.6846461,-0.6646515,0.1669004,0.2482789,47.057,5.062,-377.033,0.0458849,0.4506019,-0.8912543,-0.0227667,-177.773,27.671,172.027
430456,-0.0962681,0.8782562,0.1276689,-0.4506653,-69.778,-3.152,4.911,0.0098574,0.6642755,0.7472729,0.0149687,-83.741,-7.265,-52.355,0.6845339,-0.6649384,0.1663132,0.2482138,47.215,5.124,-377.132,0.0457606,0.4508311,-0.891132,-0.0232602,-177.806,27.421,172.179
430464,-0.0959468,0.8782908,0.1278205,-0.4506233,-69.954,-3.059,4.948,0.0096732,0.6638579,0.7476392,0.0153183,-83.966,-7.288,-52.288,0.684333,-0.6654387,0.1659362,0.2476791,47.461,4.973,-377.242,0.0453353,0.451278,-0.8909242,-0.0233851,-178.098,27.132,172.293
430472,-0.0958514,0.8783545,0.1276891,-0.4505568,-70.03,-2.996,4.918,0.009513,0.6636838,0.7477894,0.0156349,-84.041,-7.218,-52.304,0.6841075,-0.6657148,0.165927,0.2475662,47.489,4.95,-377.194,0.0452579,0.4517156,-0.8906808,-0.0243425,-178.246,27.07,172.29
430480,-0.0964489,0.8784749,0.1273203,-0.4502988,-69.939,-3.03,4.894,0.0089485,0.6638946,0.7475916,0.0164515,-83.931,-7.12,-52.375,0.6834483,-0.6663734,0.1657672,0.2477219,47.43,5.025,-377.092,0.0446711,0.4517382,-0.8906676,-0.0254625,-178.178,26.832,172.29
430488,-0.0964653,0.8784176,0.1273715,-0.4503925,-70.167,-3.068,4.864,0.0084046,0.6635831,0.7478643,0.0169074,-84.128,-7.12,-52.352,0.6831429,-0.6668948,0.1651944,0.2475439,47.647,5.059,-377.2,0.0444852,0.4520644,-0.8904683,-0.0269269,-178.343,26.444,172.455
430496,-0.0960954,0.8785041,0.127057,-0.4503917,-70.29,-3.017,4.874,0.0083016,0.663342,0.7480742,0.0171311,-84.309,-7.162,-52.261,0.6829851,-0.6671789,0.1651138,0.2472672,47.768,4.903,-377.315,0.0447667,0.452225,-0.8903684,-0.0270674,-178.505,26.34,172.439
430504,-0.0959857,0.8786719,0.1265542,-0.4502293,-70.199,-2.955,4.851,0.0085541,0.6636709,0.7477754,0.0173137,-84.214,-7.123,-52.284,0.68286,-0.6671874,0.1655926,0.2472698,47.626,4.827,-377.218,0.04505,0.4520933,-0.8904027,-0.0276606,-178.455,26.506,172.3
430512,-0.0962552,0.878692,0.1264222,-0.4501696,-70.174,-2.957,4.8,0.0084955,0.6639743,0.747501,0.0175549,-84.125,-6.985,-52.336,0.6826732,-0.6672814,0.1657298,0.2474399,47.578,4.885,-377.087,0.0449541,0.4517742,-0.8905479,-0.0283496,-178.312,26.58,172.285
430520,-0.0962022,0.8786746,0.1261225,-0.4502991,-70.22,-2.968,4.786,0.0084341,0.6641609,0.7473306,0.0177812,-84.183,-7.014,-52.234,0.6826152,-0.6674017,0.1655675,0.2473842,47.693,4.858,-377.13,0.0449347,0.4515186,-0.8906832,-0.0282002,-178.286,26.506,172.334
430528,-0.0959676,0.8787259,0.1261467,-0.4502422,-70.391,-2.97,4.834,0.0085208,0.6640182,0.7474502,0.0180394,-84.35,-7.085,-52.109,0.6824902,-0.6676284,0.1656334,0.2470727,47.801,4.658,-377.28,0.0451048,0.4517785,-0.8905374,-0.0283702,-178.539,26.43,172.357
430536,-0.0957855,0.8787731,0.1259828,-0.4502347,-70.345,-2.947,4.792,0.0089677,0.6643166,0.7471859,0.0177824,-84.315,-7.111,-52.144,0.6826704,-0.6672769,0.1661705,0.2471641,47.651,4.625,-377.218,0.0454994,0.4513621,-0.8907458,-0.0278195,-178.424,26.686,172.171
430544,-0.0960955,0.8788063,0.1255636,-0.450221,-70.114,-3.008,4.733,0.0091363,0.6648121,0.7467451,0.0176963,-84.06,-6.995,-52.201,0.6827152,-0.6669844,0.1665638,0.2475646,47.427,4.718,-377.057,0.0456631,0.4507041,-0.8910778,-0.0275866,-178.078,26.941,172.058
430552,-0.0960348,0.878749,0.125502,-0.4503629,-70.079,-3.07,4.735,0.0093523,0.6649613,0.7466159,0.0174288,-83.993,-7.03,-52.142,0.6829822,-0.6666503,0.166653,0.2476681,47.413,4.741,-377.071,0.0456432,0.4503786,-0.8912608,-0.0270191,-177.974,27.08,172.13
430560,-0.0955898,0.8786998,0.1256617,-0.4505089,-70.171,-3.079,4.779,0.0098107,0.6648689,0.7467007,0.017062,-84.101,-7.177,-52.02,0.6833314,-0.666339,0.1668181,0.2474313,47.476,4.583,-377.22,0.0459887,0.4503992,-0.8912644,-0.0259512,-178.129,27.165,172.115
430568,-0.0958252,0.878654,0.1260264,-0.4504464,-70.059,-3.074,4.746,0.0100833,0.6650175,0.7465709,0.0167918,-83.979,-7.168,-52.085,0.683431,-0.6660218,0.1673265,0.2476671,47.256,4.582,-377.159,0.046419,0.4502908,-0.8913155,-0.0253004,-178.038,27.401,171.894
430576,-0.096074,0.878586,0.125976,-0.4505402,-69.919,-3.146,4.718,0.0102648,0.6653041,0.7463212,0.0164255,-83.809,-7.131,-52.184,0.6836738,-0.6655719,0.1675507,0.2480543,47.096,4.755,-377.055,0.0463468,0.449779,-0.8915977,-0.0245858,-177.768,27.612,171.824
430584,-0.0963339,0.8784885,0.1263342,-0.4505744,-69.805,-3.171,4.754,0.0103693,0.6655116,0.7461379,0.0162774,-83.646,-7.126,-52.102,0.6838352,-0.6653828,0.1675229,0.2481355,47.095,4.74,-377.03,0.0458508,0.4493595,-0.8918634,-0.0235272,-177.624,27.654,171.957
430592,-0.0962321,0.8783738,0.126991,-0.4506354,-69.905,-3.216,4.806,0.0105385,0.6653356,0.7462986,0.015999,-83.768,-7.355,-51.987,0.6840664,-0.6651773,0.1675429,0.2480357,47.115,4.644,-377.23,0.0461268,0.4495224,-0.8917922,-0.0225531,-177.79,27.628,171.94
430600,-0.0963969,0.8784779,0.127054,-0.4503793,-69.812,-3.195,4.849,0.0106873,0.6652745,0.7463511,0.0159865,-83.688,-7.32,-52.054,0.6839801,-0.665146,0.1679374,0.2480909,46.963,4.592,-377.181,0.0459645,0.4495449,-0.8917883,-0.0225898,-177.808,27.655,171.871
430608,-0.0963198,0.8784405,0.1267413,-0.4505569,-69.608,-3.169,4.805,0.0108147,0.6655052,0.7461557,0.0154144,-83.476,-7.24,-52.15,0.6844026,-0.6645516,0.1680389,0.2484495,46.807,4.812,-376.969,0.0460386,0.4491878,-0.8919881,-0.0216317,-177.474,28.006,171.789
430616,-0.0964166,0.8783856,0.1268028,-0.4506259,-69.569,-3.148,4.847,0.0106987,0.6654069,0.7462466,0.0153355,-83.417,-7.231,-52.163,0.6844715,-0.6645845,0.1676642,0.2484249,46.921,4.886,-376.966,0.0454315,0.4493151,-0.8919577,-0.0215278,-177.491,27.869,171.989
430624,-0.0963043,0.8783215,0.1273816,-0.4506116,-69.762,-3.18,4.915,0.0105921,0.6649731,0.7466337,0.0153844,-83.647,-7.377,-52.098,0.6844464,-0.6647999,0.1673681,0.2481173,47.083,4.79,-377.196,0.0453441,0.4499199,-0.891662,-0.0213274,-177.857,27.599,172.051
430632,-0.096154,0.8783618,0.1274287,-0.4505518,-69.726,-3.13,4.943,0.0107273,0.6649808,0.7466305,0.0151089,-83.675,-7.485,-52.145,0.6845639,-0.6646286,0.167538,0.2481375,46.994,4.778,-377.175,0.0458471,0.4502882,-0.891441,-0.0217159,-177.909,27.775,171.975
430640,-0.0964478,0.8783426,0.1271127,-0.4506156,-69.562,-3.123,4.83,0.0103683,0.6650026,0.7466163,0.0151046,-83.549,-7.268,-52.34,0.6844753,-0.6646815,0.16733,0.2483803,46.94,5.007,-377.014,0.0453551,0.4503448,-0.8914196,-0.0224424,-177.754,27.715,172.026
430648,-0.0963699,0.8782963,0.1272252,-0.4506909,-69.59,-3.076,4.831,0.010163,0.664839,0.7467643,0.0151269,-83.553,-7.178,-52.333,0.6845068,-0.6648345,0.1668174,0.2482287,47.123,5.063,-376.938,0.0449994,0.4504109,-0.8914131,-0.0220848,-177.705,27.695,172.14
430656,-0.0962532,0.8783018,0.1276215,-0.450593,-69.79,-3.023,4.919,0.0098629,0.6644231,0.7471303,0.0155223,-83.802,-7.287,-52.226,0.6842738,-0.6653392,0.1663834,0.24781,47.352,4.931,-377.129,0.0449016,0.4511204,-0.8910474,-0.0225566,-178.066,27.391,172.256
430664,-0.0957863,0.8783679,0.1270101,-0.4507363,-69.813,-3.005,4.848,0.0097975,0.6642234,0.7473137,0.0152822,-83.89,-7.329,-52.342,0.6843118,-0.6652859,0.1663821,0.2478488,47.297,4.984,-377.133,0.0454603,0.4513916,-0.8908542,-0.0236159,-178.081,27.37,172.194
430672,-0.095927,0.8784015,0.1264652,-0.4507942,-69.699,-3.007,4.76,0.00948,0.6642803,0.747266,0.0153374,-83.836,-7.161,-52.512,0.684184,-0.6653847,0.1662123,0.2480503,47.243,5.18,-376.977,0.045364,0.4514341,-0.8908204,-0.0242554,-177.921,27.371,172.149
430680,-0.096005,0.878269,0.1266581,-0.4509815,-69.832,-3.014,4.684,0.0089762,0.6641042,0.7474261,0.0154705,-83.947,-7.065,-52.575,0.6840495,-0.6656965,0.1655593,0.2480213,47.447,5.322,-376.994,0.0451532,0.4516316,-0.8907244,-0.0244985,-177.935,27.209,172.233
430688,-0.095946,0.8783563,0.1269578,-0.4507398,-70.065,-3.033,4.777,0.0088598,0.6639057,0.7475905,0.016102,-84.143,-7.202,-52.417,0.6836497,-0.6663139,0.1653762,0.2475875,47.644,5.084,-377.202,0.0449448,0.4520657,-0.8904935,-0.025256,-178.287,26.895,172.375
430696,-0.0961616,0.8784161,0.1270387,-0.4505544,-70.108,-3.029,4.733,0.0086643,0.6638294,0.7476508,0.0165454,-84.212,-7.222,-52.469,0.6832102,-0.666764,0.1655134,0.2474971,47.607,4.994,-377.257,0.0450936,0.4522846,-0.8903478,-0.0261932,-178.431,26.748,172.261
430704,-0.0963272,0.8784838,0.1264705,-0.4505468,-69.993,-3.038,4.66,0.0085655,0.6641078,0.7474028,0.0166289,-84.09,-7.1,-52.591,0.6831144,-0.6667671,0.1655585,0.2477229,47.523,5.14,-377.113,0.0453257,0.4520078,-0.8904445,-0.0272591,-178.217,26.82,172.198
430712,-0.0964627,0.8784484,0.1264408,-0.4505953,-70.079,-2.983,4.655,0.0081046,0.663866,0.7476114,0.0171298,-84.151,-6.908,-52.544,0.6827983,-0.6672563,0.1650591,0.2476108,47.719,5.148,-377.09,0.0449335,0.4518615,-0.8905248,-0.0277076,-178.195,26.524,172.319
430720,-0.0966818,0.8785698,0.1269782,-0.4501603,-70.328,-3,4.774,0.0080247,0.6638359,0.7476176,0.0180406,-84.325,-7.032,-52.354,0.6822083,-0.6679662,0.1651602,0.2472553,47.838,4.845,-377.307,0.0446588,0.4521704,-0.8903577,-0.0284735,-178.579,26.17,172.384
430728,-0.0966981,0.8787426,0.1267119,-0.4498944,-70.405,-3.049,4.817,0.0081504,0.6637953,0.7476413,0.0184887,-84.394,-7.088,-52.279,0.6818974,-0.6682073,0.1656359,0.2471431,47.766,4.656,-377.401,0.0447173,0.452097,-0.8903658,-0.0292834,-178.737,26.073,172.337
430736,-0.0966788,0.8787506,0.1260577,-0.4500666,-70.169,-3.066,4.705,0.0083282,0.6642548,0.7472391,0.0181641,-84.153,-6.916,-52.387,0.6821143,-0.6677646,0.165972,0.2475151,47.546,4.796,-377.211,0.0451215,0.4515926,-0.8906049,-0.0291722,-178.398,26.386,172.196
430744,-0.0966774,0.8787692,0.1261025,-0.4500181,-70.182,-3.009,4.764,0.008404,0.6643823,0.7471183,0.0184323,-84.086,-6.796,-52.262,0.6820914,-0.6678606,0.1659299,0.2473476,47.65,4.71,-377.126,0.0448493,0.4513485,-0.8907489,-0.0289743,-178.368,26.424,172.274
430752,-0.09658,0.8788383,0.1266658,-0.4497458,-70.356,-2.951,4.933,0.0086137,0.6641696,0.7472972,0.0187459,-84.183,-6.871,-52.055,0.6819616,-0.6680929,0.166057,0.2469925,47.764,4.417,-377.267,0.0447584,0.451353,-0.8907597,-0.0287104,-178.58,26.314,172.362
430760,-0.0966525,0.8789413,0.1265416,-0.4495639,-70.317,-2.982,4.955,0.008917,0.6642946,0.7471787,0.0188993,-84.147,-6.93,-52.016,0.6818455,-0.6680658,0.1666263,0.2470029,47.6,4.257,-377.318,0.0449204,0.4510486,-0.8908999,-0.0288918,-178.595,26.335,172.28
430768,-0.0968571,0.8789955,0.1261078,-0.4495358,-70.017,-2.973,4.971,0.0091874,0.6648525,0.7466859,0.0186248,-83.801,-6.794,-52.067,0.6820751,-0.6675558,0.1670898,0.2474345,47.314,4.378,-377.075,0.0449742,0.4502611,-0.8913164,-0.0282369,-178.153,26.631,172.152
430776,-0.0966504,0.8789129,0.1261553,-0.4497285,-70.02,-2.959,4.99,0.009458,0.6650839,0.7464888,0.0181218,-83.702,-6.73,-52.046,0.6824932,-0.6670539,0.1671388,0.2476019,47.305,4.442,-376.994,0.0451224,0.4499538,-0.8914868,-0.0275084,-177.978,26.881,172.201
430784,-0.096062,0.8789216,0.1263116,-0.4497936,-70.219,-2.99,5.11,0.0098974,0.6649129,0.7466427,0.0178219,-83.873,-6.95,-51.834,0.6828233,-0.6667856,0.1672799,0.2473189,47.414,4.212,-377.185,0.0450558,0.4500143,-0.8915047,-0.0260104,-178.2,26.954,172.3
430792,-0.0957817,0.8788669,0.1263878,-0.4499389,-70.221,-3.058,5.075,0.0103372,0.6648171,0.7467372,0.017172,-83.956,-7.138,-51.88,0.6832512,-0.6662312,0.1676456,0.2473837,47.288,4.226,-377.263,0.0457787,0.4500224,-0.8914892,-0.0251223,-178.222,27.187,172.111
430800,-0.0955371,0.8787908,0.1258689,-0.4502849,-69.922,-3.031,4.978,0.0107651,0.6651143,0.7464896,0.0161361,-83.685,-7.107,-52.035,0.6839876,-0.6652199,0.1679545,0.2478603,47.044,4.511,-377.037,0.0463506,0.4491886,-0.8919128,-0.0239333,-177.713,27.656,171.928
430808,-0.0954225,0.8786982,0.1259734,-0.4504606,-69.817,-2.96,4.974,0.0109282,0.6653256,0.7463071,0.015752,-83.515,-6.983,-52.017,0.6843527,-0.6648344,0.1678741,0.2479411,47.053,4.591,-376.864,0.0460839,0.4489934,-0.8920536,-0.0228392,-177.5,27.891,171.995
430816,-0.0951705,0.8786313,0.1263749,-0.4505318,-69.951,-2.974,5.016,0.0111085,0.6650944,0.7465145,0.0155575,-83.702,-7.23,-51.902,0.6845326,-0.664763,0.1677619,0.2477121,47.178,4.471,-377.087,0.046015,0.4492537,-0.8919507,-0.0218571,-177.744,27.825,172.08
430824,-0.0954871,0.8785622,0.1267983,-0.4504807,-69.98,-3.09,5.001,0.0110772,0.6648645,0.7467233,0.015386,-83.804,-7.398,-52.021,0.6844835,-0.6647433,0.1678659,0.2478301,47.08,4.529,-377.211,0.0462724,0.4493721,-0.8918845,-0.0215795,-177.84,27.701,171.895
430832,-0.0952992,0.8784745,0.1262107,-0.4508564,-69.727,-3.106,4.894,0.0112627,0.6653363,0.7463184,0.014478,-83.599,-7.393,-52.209,0.6850607,-0.6639215,0.1679839,0.2483577,46.853,4.841,-377.015,0.0468989,0.4490866,-0.8920042,-0.0212171,-177.444,28.093,171.761
430840,-0.0948954,0.8784322,0.1260591,-0.4510663,-69.64,-3.063,4.945,0.0115495,0.6654262,0.7462455,0.0138657,-83.416,-7.362,-52.159,0.6855822,-0.6633739,0.1679189,0.248426,46.861,4.9,-376.886,0.0467916,0.4491466,-0.8919921,-0.0206892,-177.318,28.389,171.922
430848,-0.094676,0.8783328,0.1267734,-0.4511058,-69.901,-3.07,4.997,0.0114666,0.6648575,0.7467538,0.0138455,-83.689,-7.492,-52.094,0.685613,-0.6635848,0.1675123,0.2480517,47.114,4.802,-377.108,0.0467022,0.4499121,-0.8916182,-0.020371,-177.735,28.199,172.019
430856,-0.0945155,0.8783013,0.126631,-0.4512408,-69.913,-3.132,4.888,0.01147,0.6645445,0.7470395,0.0134519,-83.838,-7.65,-52.237,0.6857422,-0.663473,0.167433,0.2480472,47.099,4.894,-377.203,0.047343,0.4502387,-0.8914171,-0.0204747,-177.818,28.185,171.855
430864,-0.0950726,0.8782025,0.1269343,-0.4512308,-69.676,-3.084,4.805,0.0111318,0.6647538,0.7468592,0.01341,-83.604,-7.512,-52.403,0.6856723,-0.6634119,0.1673565,0.248455,46.904,5.137,-376.97,0.0473568,0.4501707,-0.8914293,-0.0213869,-177.513,28.251,171.804
430872,-0.0951004,0.8781243,0.1270475,-0.4513452,-69.732,-3.08,4.788,0.0108076,0.6646742,0.7469351,0.0133963,-83.584,-7.365,-52.458,0.6857008,-0.6634731,0.1669291,0.2485006,47.01,5.282,-376.943,0.0468801,0.4503142,-0.8913693,-0.0219134,-177.481,28.13,172.001
430880,-0.0950721,0.8781113,0.1273339,-0.4512959,-69.917,-3.105,4.841,0.0105772,0.6643518,0.7472174,0.0138178,-83.807,-7.475,-52.368,0.6853977,-0.6640611,0.1664754,0.2480701,47.273,5.113,-377.147,0.0465664,0.4510315,-0.8910116,-0.0223714,-177.888,27.794,172.17
430888,-0.0954335,0.8782064,0.1273495,-0.4510301,-69.93,-3.127,4.86,0.0102555,0.6641376,0.7474034,0.0142907,-83.93,-7.51,-52.434,0.6849446,-0.6646201,0.1663104,0.2479351,47.316,5.072,-377.245,0.0462791,0.4513913,-0.8908348,-0.0227503,-178.09,27.514,172.133
430896,-0.0955622,0.8782085,0.1269415,-0.4511137,-69.75,-3.062,4.785,0.0099797,0.66423,0.7473295,0.0140547,-83.755,-7.322,-52.645,0.6849821,-0.6644734,0.1661869,0.2483073,47.17,5.335,-377.015,0.0466484,0.4514206,-0.8907637,-0.0241542,-177.794,27.652,172.083
430904,-0.0954248,0.8782967,0.1264913,-0.4510974,-69.701,-2.981,4.799,0.0097895,0.6644627,0.7471221,0.0142143,-83.711,-7.235,-52.606,0.684966,-0.66453,0.1659896,0.2483323,47.241,5.4,-376.929,0.0464671,0.4514334,-0.8907616,-0.0243401,-177.725,27.698,172.158
430912,-0.0956382,0.8783002,0.127066,-0.4508838,-69.94,-2.985,4.857,0.0093962,0.6639143,0.7475968,0.0151152,-83.973,-7.22,-52.463,0.6843478,-0.6654873,0.1655809,0.2477453,47.546,5.136,-377.125,0.0454455,0.4521019,-0.8904562,-0.0250261,-178.203,27.191,172.426
430920,-0.0962578,0.8783633,0.1270963,-0.4506206,-70.094,-3.106,4.767,0.0087816,0.6635919,0.7478697,0.0161123,-84.21,-7.26,-52.582,0.6834748,-0.6665198,0.1653068,0.2475624,47.64,5.107,-377.312,0.0449933,0.4523603,-0.8903161,-0.0261325,-178.485,26.596,172.327
430928,-0.0964377,0.8784219,0.1268881,-0.4505266,-69.982,-3.048,4.755,0.0085521,0.6639477,0.7475555,0.0161557,-84.071,-7.179,-52.687,0.6833743,-0.6665211,0.1652966,0.2478432,47.495,5.257,-377.141,0.0452521,0.4521422,-0.8903852,-0.0270893,-178.21,26.637,172.259
430936,-0.0966733,0.8785621,0.1267247,-0.4502487,-69.915,-2.934,4.85,0.0082709,0.6640447,0.7474555,0.0169283,-83.907,-6.879,-52.562,0.6829541,-0.6669717,0.165309,0.2477811,47.515,5.147,-377.006,0.0446455,0.4520038,-0.8904619,-0.0278748,-178.143,26.554,172.396
430944,-0.0964737,0.8786515,0.1267349,-0.450114,-70.246,-2.976,4.886,0.0081663,0.6637745,0.7476782,0.0177216,-84.197,-6.946,-52.408,0.6824839,-0.6677261,0.1651107,0.2471764,47.82,4.87,-377.239,0.0441215,0.4525963,-0.8901671,-0.0285039,-178.646,26.254,172.574
430952,-0.0967527,0.8787182,0.1264872,-0.4499936,-70.207,-3.012,4.825,0.0080602,0.6638772,0.7475745,0.0182863,-84.183,-6.957,-52.412,0.6820097,-0.6682268,0.1652192,0.2470594,47.802,4.744,-377.276,0.0439594,0.4525077,-0.8902113,-0.0287795,-178.725,26.04,172.483
430960,-0.0972316,0.8787181,0.1266829,-0.4498354,-70.138,-2.984,4.803,0.0077732,0.66396,0.7474999,0.0184541,-84.059,-6.817,-52.521,0.6817588,-0.6683037,0.1653735,0.2474404,47.599,4.864,-377.145,0.0442709,0.4520847,-0.8903913,-0.0293732,-178.431,26.061,172.303
430968,-0.0970792,0.8787559,0.1265324,-0.449837,-70.131,-2.913,4.817,0.0078525,0.6642268,0.747257,0.0186569,-83.952,-6.705,-52.412,0.6817626,-0.6682532,0.1655457,0.2474509,47.572,4.811,-377.023,0.0442068,0.4518602,-0.8905044,-0.0294968,-178.316,26.219,172.344
430976,-0.0967676,0.8787631,0.1267952,-0.4498161,-70.429,-2.965,4.87,0.0080144,0.6638735,0.7475588,0.0190667,-84.234,-6.789,-52.186,0.6816298,-0.6685915,0.165531,0.2469124,47.836,4.517,-377.243,0.0439227,0.4520635,-0.8904186,-0.0293959,-178.722,26.032,172.493
430984,-0.0967304,0.8788091,0.1265,-0.4498172,-70.458,-3.048,4.835,0.0081188,0.6637678,0.7476462,0.0192743,-84.351,-6.845,-52.155,0.6814814,-0.6687906,0.1656115,0.2467287,47.877,4.401,-377.324,0.044059,0.4518884,-0.8905059,-0.0292389,-178.814,25.891,172.398
430992,-0.0968285,0.8788885,0.1258238,-0.4498306,-70.218,-3.068,4.822,0.0083058,0.6642471,0.7472281,0.0188927,-84.083,-6.819,-52.234,0.6816422,-0.6682678,0.166154,0.2473356,47.525,4.526,-377.193,0.0447552,0.4510034,-0.8909363,-0.0287315,-178.344,26.212,172.154
431000,-0.0966206,0.8788969,0.1255753,-0.4499285,-70.123,-2.984,4.873,0.0086166,0.6646151,0.7469056,0.0185631,-83.94,-6.822,-52.143,0.6820004,-0.6677274,0.1664902,0.2475816,47.41,4.554,-377.135,0.0451806,0.450604,-0.8911306,-0.028301,-178.142,26.553,172.131
431008,-0.0963257,0.8788526,0.1255518,-0.4500846,-70.185,-3.03,4.847,0.0090052,0.6645742,0.7469357,0.0186308,-84.031,-6.83,-51.982,0.6821255,-0.6676926,0.1666395,0.2472302,47.545,4.349,-377.201,0.0451551,0.4508329,-0.8910239,-0.0280552,-178.386,26.646,172.224
431016,-0.0962315,0.8787596,0.1256685,-0.4502539,-70.173,-3.141,4.797,0.0093874,0.6643983,0.7471031,0.0179916,-84.146,-7.042,-52.076,0.6824515,-0.6673197,0.1667596,0.2472561,47.511,4.372,-377.293,0.045666,0.4506421,-0.8911101,-0.0275516,-178.365,26.695,172.143
431024,-0.0961481,0.8786542,0.1255007,-0.4505241,-70.024,-3.168,4.727,0.0096352,0.6648349,0.7467335,0.0170498,-84.01,-7.13,-52.177,0.6830594,-0.666354,0.1671205,0.2479373,47.213,4.642,-377.216,0.0465751,0.449887,-0.8914763,-0.026502,-177.922,27.051,171.905
431032,-0.0959231,0.8786494,0.1253884,-0.4506126,-69.932,-3.166,4.774,0.010009,0.6650891,0.7465142,0.0165174,-83.84,-7.126,-52.124,0.6835165,-0.6656991,0.1674784,0.2481954,47.056,4.672,-377.164,0.046909,0.4495134,-0.8916773,-0.0254737,-177.715,27.398,171.855
431040,-0.095577,0.8786145,0.1254104,-0.4507481,-70.017,-3.236,4.759,0.0103973,0.6648466,0.7467287,0.0163444,-83.967,-7.215,-52.058,0.6837683,-0.6655604,0.1675056,0.247855,47.211,4.575,-377.304,0.0466841,0.4497544,-0.8915906,-0.0246546,-177.981,27.417,171.918
431048,-0.0957597,0.8786192,0.1254122,-0.4506996,-69.925,-3.341,4.756,0.01064,0.6649302,0.7466561,0.0161004,-83.939,-7.362,-52.106,0.6838179,-0.66543,0.1676885,0.2479447,47.134,4.554,-377.355,0.0464793,0.4497633,-0.8916118,-0.0241059,-178.032,27.434,171.924
431056,-0.0960547,0.8785564,0.1257711,-0.4506592,-69.736,-3.305,4.781,0.0106749,0.665158,0.7464638,0.0155786,-83.752,-7.387,-52.199,0.6840858,-0.6649476,0.1678337,0.2484012,46.904,4.727,-377.254,0.0467255,0.4493635,-0.8918064,-0.0238859,-177.715,27.567,171.867
431064,-0.0958748,0.8785486,0.125788,-0.4507081,-69.659,-3.282,4.829,0.0109615,0.6653042,0.7463413,0.0149925,-83.574,-7.416,-52.227,0.684464,-0.6643685,0.1681335,0.2487061,46.734,4.795,-377.229,0.0468187,0.4492423,-0.8918715,-0.0235519,-177.569,27.822,171.909
